year,state,office,district,stage,runoff,special,special_termend,candidate,party,writein,mode,candidatevotes,unofficial,fusion_ticket,state_po,state_fips,state_cen,state_ic
1930,TENNESSEE,US SENATE,2,GEN,FALSE,FALSE,,CORDELL HULL,DEMOCRAT,FALSE,TOTAL,154131,FALSE,FALSE,TN,47,62,54
1930,TENNESSEE,US SENATE,2,GEN,FALSE,FALSE,,PAUL E. DIVINE,REPUBLICAN,FALSE,TOTAL,58650,FALSE,FALSE,TN,47,62,54
1930,TEXAS,US SENATE,0,GEN,FALSE,FALSE,,W. A. BERRY,COMMUNIST,FALSE,TOTAL,296,FALSE,FALSE,TX,48,74,49
1930,TEXAS,US SENATE,0,GEN,FALSE,FALSE,,MORRIS SHEPPARD,DEMOCRAT,FALSE,TOTAL,266550,FALSE,FALSE,TX,48,74,49
1930,TEXAS,US SENATE,0,GEN,FALSE,FALSE,,DORAN J. HAESLY,REPUBLICAN,FALSE,TOTAL,39047,FALSE,FALSE,TX,48,74,49
1930,TEXAS,US SENATE,0,GEN,FALSE,FALSE,,GUY L. SMITH,SOCIALIST,FALSE,TOTAL,808,FALSE,FALSE,TX,48,74,49
1930,VIRGINIA,US SENATE,0,GEN,FALSE,FALSE,,CARTER GLASS,DEMOCRAT,FALSE,TOTAL,112002,FALSE,FALSE,VA,51,54,40
1930,VIRGINIA,US SENATE,0,GEN,FALSE,FALSE,,J. CLOYD BYARS,INDEPENDENT,FALSE,TOTAL,26091,FALSE,FALSE,VA,51,54,40
1930,VIRGINIA,US SENATE,0,GEN,FALSE,FALSE,,SCATTERING,SCATTERING,FALSE,TOTAL,49,FALSE,FALSE,VA,51,54,40
1930,VIRGINIA,US SENATE,0,GEN,FALSE,FALSE,,JOE C. MORGAN,SOCIALIST,FALSE,TOTAL,7944,FALSE,FALSE,VA,51,54,40
1930,WEST VIRGINIA,US SENATE,0,GEN,FALSE,FALSE,,M. M. NEELY,DEMOCRAT,FALSE,TOTAL,342437,FALSE,FALSE,WV,54,55,56
1930,WEST VIRGINIA,US SENATE,0,GEN,FALSE,FALSE,,JOHN MACDONALD,PROHIBITIONIST,FALSE,TOTAL,1293,FALSE,FALSE,WV,54,55,56
1930,WEST VIRGINIA,US SENATE,0,GEN,FALSE,FALSE,,JAMES ELWOOD JONES,REPUBLICAN,FALSE,TOTAL,209427,FALSE,FALSE,WV,54,55,56
1930,WYOMING,US SENATE,1,GEN,FALSE,TRUE,1931,HARRY H. SCHWARTZ,DEMOCRAT,FALSE,TOTAL,29904,FALSE,FALSE,WY,56,83,68
1930,WYOMING,US SENATE,1,GEN,FALSE,TRUE,1931,ROBERT D. CAREY,REPUBLICAN,FALSE,TOTAL,42726,FALSE,FALSE,WY,56,83,68
1930,WYOMING,US SENATE,2,GEN,FALSE,FALSE,,HARRY H. SCHWARTZ,DEMOCRAT,FALSE,TOTAL,30259,FALSE,FALSE,WY,56,83,68
1930,WYOMING,US SENATE,2,GEN,FALSE,FALSE,,ROBERT D. CAREY,REPUBLICAN,FALSE,TOTAL,43524,FALSE,FALSE,WY,56,83,68
1932,ALABAMA,US SENATE,0,GEN,FALSE,FALSE,,HUGO L. BLACK,DEMOCRAT,FALSE,TOTAL,209614,FALSE,FALSE,AL,1,63,41
1932,ALABAMA,US SENATE,0,GEN,FALSE,FALSE,,J. THEODORE JOHNSON,REPUBLICAN,FALSE,TOTAL,33425,FALSE,FALSE,AL,1,63,41
1932,ARIZONA,US SENATE,0,GEN,FALSE,FALSE,,ED. HAUSTGEN,COMMUNIST,FALSE,TOTAL,306,FALSE,FALSE,AZ,4,86,61
1932,ARIZONA,US SENATE,0,GEN,FALSE,FALSE,,CARL HAYDEN,DEMOCRAT,FALSE,TOTAL,74310,FALSE,FALSE,AZ,4,86,61
1932,ARIZONA,US SENATE,0,GEN,FALSE,FALSE,,RALPH CAMERON,REPUBLICAN,FALSE,TOTAL,35787,FALSE,FALSE,AZ,4,86,61
1932,ARIZONA,US SENATE,0,GEN,FALSE,FALSE,,LESTER B. WOOLEVER,SOCIALIST,FALSE,TOTAL,1110,FALSE,FALSE,AZ,4,86,61
1932,ARKANSAS,US SENATE,0,GEN,FALSE,FALSE,,HATTIE W. CARAWAY,DEMOCRAT,FALSE,TOTAL,187994,FALSE,FALSE,AR,5,71,42
1932,ARKANSAS,US SENATE,0,GEN,FALSE,FALSE,,JOHN W. WHITE,REPUBLICAN,FALSE,TOTAL,21558,FALSE,FALSE,AR,5,71,42
1932,CALIFORNIA,US SENATE,0,GEN,FALSE,FALSE,,WILLIAM GIBBS MCADOO,DEMOCRAT,FALSE,TOTAL,943164,FALSE,FALSE,CA,6,93,71
1932,CALIFORNIA,US SENATE,0,GEN,FALSE,FALSE,,R. P. (BOB) SHULER,PROHIBITION,FALSE,TOTAL,560088,FALSE,FALSE,CA,6,93,71
1932,CALIFORNIA,US SENATE,0,GEN,FALSE,FALSE,,TALLANT TUBBS,REPUBLICAN,FALSE,TOTAL,669676,FALSE,FALSE,CA,6,93,71
1932,CALIFORNIA,US SENATE,0,GEN,FALSE,FALSE,,SCATTERING,SCATTERING,FALSE,TOTAL,440,FALSE,FALSE,CA,6,93,71
1932,CALIFORNIA,US SENATE,0,GEN,FALSE,FALSE,,GEORGE R. KIRKPATRICK,WRITE-IN,TRUE,TOTAL,466,FALSE,FALSE,CA,6,93,71
1932,COLORADO,US SENATE,0,GEN,FALSE,FALSE,,ALVA B. ADAMS,DEMOCRAT,FALSE,TOTAL,226516,FALSE,FALSE,CO,8,84,62
1932,COLORADO,US SENATE,0,GEN,FALSE,FALSE,,KARL C. SCHUYLER,REPUBLICAN,FALSE,TOTAL,198519,FALSE,FALSE,CO,8,84,62
1932,COLORADO,US SENATE,0,GEN,FALSE,FALSE,,CARLE WHITEHEAD,SOCIALIST,FALSE,TOTAL,8636,FALSE,FALSE,CO,8,84,62
1932,CONNECTICUT,US SENATE,0,GEN,FALSE,FALSE,,WILLIAM SECKER,COMMUNIST,FALSE,TOTAL,1376,FALSE,FALSE,CT,9,16,1
1932,CONNECTICUT,US SENATE,0,GEN,FALSE,FALSE,,AUGUSTINE LONERGAN,DEMOCRAT,FALSE,TOTAL,282327,FALSE,FALSE,CT,9,16,1
1932,CONNECTICUT,US SENATE,0,GEN,FALSE,FALSE,,MILTON CONOVER,INDEPENDENT REPUBLICAN,FALSE,TOTAL,10621,FALSE,FALSE,CT,9,16,1
1932,CONNECTICUT,US SENATE,0,GEN,FALSE,FALSE,,HIRAM BINGHAM,REPUBLICAN,FALSE,TOTAL,278061,FALSE,FALSE,CT,9,16,1
1932,CONNECTICUT,US SENATE,0,GEN,FALSE,FALSE,,DEVERE ALLEN,SOCIALIST,FALSE,TOTAL,19774,FALSE,FALSE,CT,9,16,1
1932,CONNECTICUT,US SENATE,0,GEN,FALSE,FALSE,,JOHN L. GRENNAN,SOCIALIST LABOR,FALSE,TOTAL,2243,FALSE,FALSE,CT,9,16,1
1932,FLORIDA,US SENATE,0,GEN,FALSE,FALSE,,DUNCAN U. FLETCHER,DEMOCRAT,FALSE,TOTAL,204651,FALSE,FALSE,FL,12,59,43
1932,GEORGIA,US SENATE,1,GEN,FALSE,TRUE,1937,"RICHARD B. RUSSELL, JR.",DEMOCRAT,FALSE,TOTAL,244031,FALSE,FALSE,GA,13,58,44
1932,GEORGIA,US SENATE,2,GEN,FALSE,FALSE,,WALTER F. GEORGE,DEMOCRAT,FALSE,TOTAL,234490,FALSE,FALSE,GA,13,58,44
1932,GEORGIA,US SENATE,2,GEN,FALSE,FALSE,,JAMES W. ARNOLD,REPUBLICAN,FALSE,TOTAL,18151,FALSE,FALSE,GA,13,58,44
1932,IDAHO,US SENATE,0,GEN,FALSE,FALSE,,JAMES P. POPE,DEMOCRAT,FALSE,TOTAL,103020,FALSE,FALSE,ID,16,82,63
1932,IDAHO,US SENATE,0,GEN,FALSE,FALSE,,OLIASON,LIBERTY,FALSE,TOTAL,3801,FALSE,FALSE,ID,16,82,63
1932,IDAHO,US SENATE,0,GEN,FALSE,FALSE,,JOHN THOMAS,REPUBLICAN,FALSE,TOTAL,78325,FALSE,FALSE,ID,16,82,63
1932,ILLINOIS,US SENATE,0,GEN,FALSE,FALSE,,WILLIAM E. BROWDER,COMMUNIST,FALSE,TOTAL,13318,FALSE,FALSE,IL,17,33,21
1932,ILLINOIS,US SENATE,0,GEN,FALSE,FALSE,,WILLIAM H. DIETERICH,DEMOCRAT,FALSE,TOTAL,1670466,FALSE,FALSE,IL,17,33,21
1932,ILLINOIS,US SENATE,0,GEN,FALSE,FALSE,,WILLIAM J. BAKER,INDEPENDENT,FALSE,TOTAL,1209,FALSE,FALSE,IL,17,33,21
1932,ILLINOIS,US SENATE,0,GEN,FALSE,FALSE,,OTIS F. GLENN,REPUBLICAN,FALSE,TOTAL,1471841,FALSE,FALSE,IL,17,33,21
1932,ILLINOIS,US SENATE,0,GEN,FALSE,FALSE,,SCATTERING,SCATTERING,FALSE,TOTAL,16,FALSE,FALSE,IL,17,33,21
1932,ILLINOIS,US SENATE,0,GEN,FALSE,FALSE,,CHARLES POGORELEC,SOCIALIST,FALSE,TOTAL,37922,FALSE,FALSE,IL,17,33,21
1932,ILLINOIS,US SENATE,0,GEN,FALSE,FALSE,,G. A. JENNING,SOCIALIST LABOR,FALSE,TOTAL,3379,FALSE,FALSE,IL,17,33,21
1932,INDIANA,US SENATE,0,GEN,FALSE,FALSE,,FREDERICK VAN NUYS,DEMOCRAT,FALSE,TOTAL,870053,FALSE,FALSE,IN,18,32,22
1932,INDIANA,US SENATE,0,GEN,FALSE,FALSE,,JAMES E. WATSON,REPUBLICAN,FALSE,TOTAL,661750,FALSE,FALSE,IN,18,32,22
1932,IOWA,US SENATE,0,GEN,FALSE,FALSE,,,COMMUNIST,FALSE,TOTAL,467,FALSE,FALSE,IA,19,42,31
1932,IOWA,US SENATE,0,GEN,FALSE,FALSE,,LEWIS MURPHY,DEMOCRAT,FALSE,TOTAL,538422,FALSE,FALSE,IA,19,42,31
1932,IOWA,US SENATE,0,GEN,FALSE,FALSE,,,FARMER LABOR,FALSE,TOTAL,1228,FALSE,FALSE,IA,19,42,31
1932,IOWA,US SENATE,0,GEN,FALSE,FALSE,,,PROGRESSIVE,FALSE,TOTAL,43174,FALSE,FALSE,IA,19,42,31
1932,IOWA,US SENATE,0,GEN,FALSE,FALSE,,HENRY FIELD,REPUBLICAN,FALSE,TOTAL,399929,FALSE,FALSE,IA,19,42,31
1932,IOWA,US SENATE,0,GEN,FALSE,FALSE,,,SOCIALIST,FALSE,TOTAL,11076,FALSE,FALSE,IA,19,42,31
1932,KANSAS,US SENATE,0,GEN,FALSE,FALSE,,GEORGE MCGILL,DEMOCRAT,FALSE,TOTAL,328992,FALSE,FALSE,KS,20,47,32
1932,KANSAS,US SENATE,0,GEN,FALSE,FALSE,,GEORGE A. BROWN,INDEPENDENT,FALSE,TOTAL,65583,FALSE,FALSE,KS,20,47,32
1932,KANSAS,US SENATE,0,GEN,FALSE,FALSE,,J. F. W. RENKER,INDEPENDENT,FALSE,TOTAL,14550,FALSE,FALSE,KS,20,47,32
1932,KANSAS,US SENATE,0,GEN,FALSE,FALSE,,BEN S. PAULEN,REPUBLICAN,FALSE,TOTAL,302809,FALSE,FALSE,KS,20,47,32
1932,KANSAS,US SENATE,0,GEN,FALSE,FALSE,,E. HALDEMAN-JULIUS,SOCIALIST,FALSE,TOTAL,8474,FALSE,FALSE,KS,20,47,32
1932,KENTUCKY,US SENATE,0,GEN,FALSE,FALSE,,ALBEN W. BARKLEY,DEMOCRAT,FALSE,TOTAL,575077,FALSE,FALSE,KY,21,61,51
1932,KENTUCKY,US SENATE,0,GEN,FALSE,FALSE,,MAURICE H. THATCHER,REPUBLICAN,FALSE,TOTAL,393865,FALSE,FALSE,KY,21,61,51
1932,KENTUCKY,US SENATE,0,GEN,FALSE,FALSE,,W. E. SANDEFUR,SOCIALIST,FALSE,TOTAL,3291,FALSE,FALSE,KY,21,61,51
1932,LOUISIANA,US SENATE,0,GEN,FALSE,FALSE,,JOHN H. OVERTON,DEMOCRAT,FALSE,TOTAL,249189,FALSE,FALSE,LA,22,72,45
1932,LOUISIANA,US SENATE,0,GEN,FALSE,FALSE,,SCATTERING,SCATTERING,FALSE,TOTAL,3,FALSE,FALSE,LA,22,72,45
1932,MARYLAND,US SENATE,0,GEN,FALSE,FALSE,,CARL BRADLEY,COMMUNIST,FALSE,TOTAL,1449,FALSE,FALSE,MD,24,52,52
1932,MARYLAND,US SENATE,0,GEN,FALSE,FALSE,,MILLARD E. TYDINGS,DEMOCRAT,FALSE,TOTAL,293389,FALSE,FALSE,MD,24,52,52
1932,MARYLAND,US SENATE,0,GEN,FALSE,FALSE,,WALLACE WILLIAMS,REPUBLICAN,FALSE,TOTAL,138536,FALSE,FALSE,MD,24,52,52
1932,MARYLAND,US SENATE,0,GEN,FALSE,FALSE,,WILLIAM A. TOOLE,SOCIALIST,FALSE,TOTAL,8105,FALSE,FALSE,MD,24,52,52
1932,MARYLAND,US SENATE,0,GEN,FALSE,FALSE,,NOAH S. TWIGG,SOCIALIST LABOR,FALSE,TOTAL,1859,FALSE,FALSE,MD,24,52,52
1932,MISSOURI,US SENATE,0,GEN,FALSE,FALSE,,POLLACK,COMMUNIST,FALSE,TOTAL,533,FALSE,FALSE,MO,29,43,34
1932,MISSOURI,US SENATE,0,GEN,FALSE,FALSE,,BENNETT C. CLARK,DEMOCRAT,FALSE,TOTAL,1017046,FALSE,FALSE,MO,29,43,34
1932,MISSOURI,US SENATE,0,GEN,FALSE,FALSE,,FARRIS,PROHIBITION,FALSE,TOTAL,3147,FALSE,FALSE,MO,29,43,34
1932,MISSOURI,US SENATE,0,GEN,FALSE,FALSE,,HENRY W. KIEL,REPUBLICAN,FALSE,TOTAL,575174,FALSE,FALSE,MO,29,43,34
1932,MISSOURI,US SENATE,0,GEN,FALSE,FALSE,,HODGES,SOCIALIST,FALSE,TOTAL,11441,FALSE,FALSE,MO,29,43,34
1932,MISSOURI,US SENATE,0,GEN,FALSE,FALSE,,OBERHEU,SOCIALIST LABOR,FALSE,TOTAL,417,FALSE,FALSE,MO,29,43,34
1932,NEVADA,US SENATE,0,GEN,FALSE,FALSE,,PATRICK A. MCCARRON,DEMOCRAT,FALSE,TOTAL,21398,FALSE,FALSE,NV,32,88,65
1932,NEVADA,US SENATE,0,GEN,FALSE,FALSE,,TASKER L. ODDIE,REPUBLICAN,FALSE,TOTAL,19706,FALSE,FALSE,NV,32,88,65
1932,NEW HAMPSHIRE,US SENATE,0,GEN,FALSE,FALSE,,CHARLES W. GREENE,,FALSE,TOTAL,533,FALSE,FALSE,NH,33,12,4
1932,NEW HAMPSHIRE,US SENATE,0,GEN,FALSE,FALSE,,FRED B. CHASE,,FALSE,TOTAL,228,FALSE,FALSE,NH,33,12,4
1932,NEW HAMPSHIRE,US SENATE,0,GEN,FALSE,FALSE,,FRED H. BROWN,DEMOCRAT,FALSE,TOTAL,98766,FALSE,FALSE,NH,33,12,4
1932,NEW HAMPSHIRE,US SENATE,0,GEN,FALSE,FALSE,,GEORGE H. MOSES,REPUBLICAN,FALSE,TOTAL,96649,FALSE,FALSE,NH,33,12,4
1932,NEW JERSEY,US SENATE,0,GEN,FALSE,TRUE,1937,JAMES L. CREEKMUR,COMMUNIST,FALSE,TOTAL,2256,FALSE,FALSE,NJ,34,22,12
1932,NEW JERSEY,US SENATE,0,GEN,FALSE,TRUE,1937,PERCY H. STEWART,DEMOCRAT,FALSE,TOTAL,725511,FALSE,FALSE,NJ,34,22,12
1932,NEW JERSEY,US SENATE,0,GEN,FALSE,TRUE,1937,RUSSELL Y. PAGE,PERSONAL CHOICE,FALSE,TOTAL,2110,FALSE,FALSE,NJ,34,22,12
1932,NEW JERSEY,US SENATE,0,GEN,FALSE,TRUE,1937,ESTHER HILL ELFRETH,PROHIBITION,FALSE,TOTAL,2966,FALSE,FALSE,NJ,34,22,12
1932,NEW JERSEY,US SENATE,0,GEN,FALSE,TRUE,1937,W. WARREN BARBOUR,REPUBLICAN,FALSE,TOTAL,741734,FALSE,FALSE,NJ,34,22,12
1932,NEW JERSEY,US SENATE,0,GEN,FALSE,TRUE,1937,HERMAN F. NIESSNER,SOCIALIST,FALSE,TOTAL,19060,FALSE,FALSE,NJ,34,22,12
1932,NEW JERSEY,US SENATE,0,GEN,FALSE,TRUE,1937,JOHN C. BUTTERWORTH,SOCIALIST LABOR,FALSE,TOTAL,1601,FALSE,FALSE,NJ,34,22,12
1932,NEW YORK,US SENATE,0,GEN,FALSE,FALSE,,WILLIAM W. WEINSTONE,COMMUNIST,FALSE,TOTAL,29052,FALSE,FALSE,NY,36,21,13
1932,NEW YORK,US SENATE,0,GEN,FALSE,FALSE,,ROBERT F. WAGNER,DEMOCRAT,FALSE,TOTAL,2532905,FALSE,FALSE,NY,36,21,13
1932,NEW YORK,US SENATE,0,GEN,FALSE,FALSE,,D. LEIGH COLVIN,LAW PRESERVATION,FALSE,TOTAL,74611,FALSE,FALSE,NY,36,21,13
1932,NEW YORK,US SENATE,0,GEN,FALSE,FALSE,,GEORGE Z. MEDALIE,REPUBLICAN,FALSE,TOTAL,1751186,FALSE,FALSE,NY,36,21,13
1932,NEW YORK,US SENATE,0,GEN,FALSE,FALSE,,SCATTERING,SCATTERING,FALSE,TOTAL,267373,FALSE,FALSE,NY,36,21,13
1932,NEW YORK,US SENATE,0,GEN,FALSE,FALSE,,CHARLES SOLOMON,SOCIALIST,FALSE,TOTAL,143282,FALSE,FALSE,NY,36,21,13
1932,NEW YORK,US SENATE,0,GEN,FALSE,FALSE,,JEREMIAH D. CROWLEY,SOCIALIST LABOR,FALSE,TOTAL,10328,FALSE,FALSE,NY,36,21,13
1932,NORTH CAROLINA,US SENATE,0,GEN,FALSE,FALSE,,ROBERT R. REYNOLDS,DEMOCRAT,FALSE,TOTAL,482133,FALSE,FALSE,NC,37,56,47
1932,NORTH CAROLINA,US SENATE,0,GEN,FALSE,FALSE,,JAKE F. NEWELL,REPUBLICAN,FALSE,TOTAL,220524,FALSE,FALSE,NC,37,56,47
1932,NORTH DAKOTA,US SENATE,0,GEN,FALSE,FALSE,,P. W. LANIER,DEMOCRAT,FALSE,TOTAL,65612,FALSE,FALSE,ND,38,44,36
1932,NORTH DAKOTA,US SENATE,0,GEN,FALSE,FALSE,,FRANK WITTY,INDEPENDENT,FALSE,TOTAL,589,FALSE,FALSE,ND,38,44,36
1932,NORTH DAKOTA,US SENATE,0,GEN,FALSE,FALSE,,GERALD P. NYE,REPUBLICAN,FALSE,TOTAL,172796,FALSE,FALSE,ND,38,44,36
1932,OHIO,US SENATE,0,GEN,FALSE,FALSE,,I. O. FORD,COMMUNIST,FALSE,TOTAL,7227,FALSE,FALSE,OH,39,31,24
1932,OHIO,US SENATE,0,GEN,FALSE,FALSE,,ROBERT J. BULKLEY,DEMOCRAT,FALSE,TOTAL,1293175,FALSE,FALSE,OH,39,31,24
1932,OHIO,US SENATE,0,GEN,FALSE,FALSE,,FRANK M. MECARTNEY,PROHIBITION,FALSE,TOTAL,34760,FALSE,FALSE,OH,39,31,24
1932,OHIO,US SENATE,0,GEN,FALSE,FALSE,,GILBERT BETTMAN,REPUBLICAN,FALSE,TOTAL,1126832,FALSE,FALSE,OH,39,31,24
1932,OKLAHOMA,US SENATE,0,GEN,FALSE,FALSE,,ELMER THOMAS,DEMOCRAT,FALSE,TOTAL,426130,FALSE,FALSE,OK,40,73,53
1932,OKLAHOMA,US SENATE,0,GEN,FALSE,FALSE,,THOMAS P. HOPLEY,INDEPENDENT,FALSE,TOTAL,819,FALSE,FALSE,OK,40,73,53
1932,OKLAHOMA,US SENATE,0,GEN,FALSE,FALSE,,J. W. HOUCHIN,INDEPENDENT,FALSE,TOTAL,1245,FALSE,FALSE,OK,40,73,53
1932,OKLAHOMA,US SENATE,0,GEN,FALSE,FALSE,,JOHN FRANING,INDEPENDENT,FALSE,TOTAL,1061,FALSE,FALSE,OK,40,73,53
1932,OKLAHOMA,US SENATE,0,GEN,FALSE,FALSE,,JAMES I. WHIDDEN,INDEPENDENT,FALSE,TOTAL,1395,FALSE,FALSE,OK,40,73,53
1932,OKLAHOMA,US SENATE,0,GEN,FALSE,FALSE,,WIRT FRANKLIN,REPUBLICAN,FALSE,TOTAL,218854,FALSE,FALSE,OK,40,73,53
1932,OREGON,US SENATE,0,GEN,FALSE,FALSE,,A. G. KRUEGER,COMMUNIST,FALSE,TOTAL,2555,FALSE,FALSE,OR,41,92,72
1932,OREGON,US SENATE,0,GEN,FALSE,FALSE,,WALTER B. GLEASON,DEMOCRAT,FALSE,TOTAL,137237,FALSE,FALSE,OR,41,92,72
1932,OREGON,US SENATE,0,GEN,FALSE,FALSE,,F. E. COULTER,INDEPENDENT,FALSE,TOTAL,11859,FALSE,FALSE,OR,41,92,72
1932,OREGON,US SENATE,0,GEN,FALSE,FALSE,,FREDERICK STEIWER,REPUBLICAN,FALSE,TOTAL,186210,FALSE,FALSE,OR,41,92,72
1932,OREGON,US SENATE,0,GEN,FALSE,FALSE,,JOE A. THOMAS,SOCIALIST,FALSE,TOTAL,12266,FALSE,FALSE,OR,41,92,72
1932,OREGON,US SENATE,0,GEN,FALSE,FALSE,,SVERRE JACOBSON,SOCIALIST LABOR,FALSE,TOTAL,3007,FALSE,FALSE,OR,41,92,72
1932,PENNSYLVANIA,US SENATE,0,GEN,FALSE,FALSE,,HARRY M. WICKS,COMMUNIST,FALSE,TOTAL,6426,FALSE,FALSE,PA,42,23,14
1932,PENNSYLVANIA,US SENATE,0,GEN,FALSE,FALSE,,LAWRENCE H. RUPP,DEMOCRAT,FALSE,TOTAL,1200760,FALSE,FALSE,PA,42,23,14
1932,PENNSYLVANIA,US SENATE,0,GEN,FALSE,FALSE,,EDWIN J. FITHIAN,PROHIBITION,FALSE,TOTAL,106602,FALSE,FALSE,PA,42,23,14
1932,PENNSYLVANIA,US SENATE,0,GEN,FALSE,FALSE,,JAMES J. DAVIS,REPUBLICAN,FALSE,TOTAL,1375489,FALSE,FALSE,PA,42,23,14
1932,PENNSYLVANIA,US SENATE,0,GEN,FALSE,FALSE,,SCATTERING,SCATTERING,FALSE,TOTAL,145,FALSE,FALSE,PA,42,23,14
1932,PENNSYLVANIA,US SENATE,0,GEN,FALSE,FALSE,,WILLIAM J. VAN ESSEN,SOCIALIST,FALSE,TOTAL,91456,FALSE,FALSE,PA,42,23,14
1932,SOUTH CAROLINA,US SENATE,0,GEN,FALSE,FALSE,,ELLISON D. SMITH,DEMOCRAT,FALSE,TOTAL,104472,FALSE,FALSE,SC,45,57,48
1932,SOUTH CAROLINA,US SENATE,0,GEN,FALSE,FALSE,,CLARA HARRIGAL,REPUBLICAN,FALSE,TOTAL,1976,FALSE,FALSE,SC,45,57,48
1932,SOUTH DAKOTA,US SENATE,0,GEN,FALSE,FALSE,,U. S. G. CHERRY,DEMOCRAT,FALSE,TOTAL,125731,FALSE,FALSE,SD,46,45,37
1932,SOUTH DAKOTA,US SENATE,0,GEN,FALSE,FALSE,,OSCAR LUTTIO,INDEPENDENT,FALSE,TOTAL,405,FALSE,FALSE,SD,46,45,37
1932,SOUTH DAKOTA,US SENATE,0,GEN,FALSE,FALSE,,L. J. MANBECK,INDEPENDENT,FALSE,TOTAL,238,FALSE,FALSE,SD,46,45,37
1932,SOUTH DAKOTA,US SENATE,0,GEN,FALSE,FALSE,,HOWARD PLATT,LIBERTY,FALSE,TOTAL,3873,FALSE,FALSE,SD,46,45,37
1932,SOUTH DAKOTA,US SENATE,0,GEN,FALSE,FALSE,,PETER NORBECK,REPUBLICAN,FALSE,TOTAL,151845,FALSE,FALSE,SD,46,45,37
1932,UTAH,US SENATE,0,GEN,FALSE,FALSE,,,COMMUNIST,FALSE,TOTAL,883,FALSE,FALSE,UT,49,87,67
1932,UTAH,US SENATE,0,GEN,FALSE,FALSE,,ELBERT D. THOMAS,DEMOCRAT,FALSE,TOTAL,116889,FALSE,FALSE,UT,49,87,67
1932,UTAH,US SENATE,0,GEN,FALSE,FALSE,,REED SMOOT,REPUBLICAN,FALSE,TOTAL,86046,FALSE,FALSE,UT,49,87,67
1932,UTAH,US SENATE,0,GEN,FALSE,FALSE,,,SOCIALIST,FALSE,TOTAL,2464,FALSE,FALSE,UT,49,87,67
1932,VERMONT,US SENATE,0,GEN,FALSE,FALSE,,FRED C. MARTIN,DEMOCRAT,FALSE,TOTAL,60455,FALSE,FALSE,VT,50,13,6
1932,VERMONT,US SENATE,0,GEN,FALSE,FALSE,,PORTER H. DALE,REPUBLICAN,FALSE,TOTAL,74319,FALSE,FALSE,VT,50,13,6
1932,VERMONT,US SENATE,0,GEN,FALSE,FALSE,,SCATTERING,SCATTERING,FALSE,TOTAL,21,FALSE,FALSE,VT,50,13,6
1932,WASHINGTON,US SENATE,0,GEN,FALSE,FALSE,,ALEX NORAL,COMMUNIST,FALSE,TOTAL,2183,FALSE,FALSE,WA,53,91,73
1932,WASHINGTON,US SENATE,0,GEN,FALSE,FALSE,,HOMER T. BONE,DEMOCRAT,FALSE,TOTAL,365939,FALSE,FALSE,WA,53,91,73
1932,WASHINGTON,US SENATE,0,GEN,FALSE,FALSE,,FREDERICK R. BURCH,LIBERTY,FALSE,TOTAL,28859,FALSE,FALSE,WA,53,91,73
1932,WASHINGTON,US SENATE,0,GEN,FALSE,FALSE,,WESLEY L. JONES,REPUBLICAN,FALSE,TOTAL,197450,FALSE,FALSE,WA,53,91,73
1932,WASHINGTON,US SENATE,0,GEN,FALSE,FALSE,,ANDREW T. HUNTER,SOCIALIST,FALSE,TOTAL,9364,FALSE,FALSE,WA,53,91,73
1932,WISCONSIN,US SENATE,0,GEN,FALSE,FALSE,,F. RYAN DUFFY,DEMOCRAT,FALSE,TOTAL,610236,FALSE,FALSE,WI,55,35,25
1932,WISCONSIN,US SENATE,0,GEN,FALSE,FALSE,,RAY HANSBROUGH,INDEPENDENT COMMUNIST,FALSE,TOTAL,2921,FALSE,FALSE,WI,55,35,25
1932,WISCONSIN,US SENATE,0,GEN,FALSE,FALSE,,HARVEY A. KNAPP,PROHIBITION,FALSE,TOTAL,4364,FALSE,FALSE,WI,55,35,25
1932,WISCONSIN,US SENATE,0,GEN,FALSE,FALSE,,JOHN B. CHAPPLE,REPUBLICAN,FALSE,TOTAL,387668,FALSE,FALSE,WI,55,35,25
1932,WISCONSIN,US SENATE,0,GEN,FALSE,FALSE,,SCATTERING,SCATTERING,FALSE,TOTAL,69,FALSE,FALSE,WI,55,35,25
1932,WISCONSIN,US SENATE,0,GEN,FALSE,FALSE,,EMIL SEIDEL,SOCIALIST,FALSE,TOTAL,65807,FALSE,FALSE,WI,55,35,25
1934,ARIZONA,US SENATE,0,GEN,FALSE,FALSE,,RAMON GARCIA,COMMUNIST,FALSE,TOTAL,606,FALSE,FALSE,AZ,4,86,61
1934,ARIZONA,US SENATE,0,GEN,FALSE,FALSE,,HENRY F. ASHURST,DEMOCRAT,FALSE,TOTAL,67648,FALSE,FALSE,AZ,4,86,61
1934,ARIZONA,US SENATE,0,GEN,FALSE,FALSE,,J. E. THOMPSON,REPUBLICAN,FALSE,TOTAL,24075,FALSE,FALSE,AZ,4,86,61
1934,ARIZONA,US SENATE,0,GEN,FALSE,FALSE,,CHARLES D. PINKERTON,SOCIALIST,FALSE,TOTAL,1591,FALSE,FALSE,AZ,4,86,61
1934,CALIFORNIA,US SENATE,0,GEN,FALSE,FALSE,,HIRAM W. JOHNSON,REPUBLICAN,FALSE,TOTAL,1946572,FALSE,FALSE,CA,6,93,71
1934,CALIFORNIA,US SENATE,0,GEN,FALSE,FALSE,,SCATTERING,SCATTERING,FALSE,TOTAL,2595,FALSE,FALSE,CA,6,93,71
